Sentiment,SentimentText
0,18601కు చేరిందని కేంద్ర వైద్య ఆరోగ్యశాఖ సంయుక్త కార్యదర్శి లవ్‌ అగర్వాల్‌ తెలిపారు
1,. దేశంలో మంగళవారం మధ్యాహ్నం వరకు కరోనా పాజిటివ్‌ కేసుల సంఖ్య 
1,. సోమవారం ఒక్కరోజే 705 మంది కరోనా బాధితులు కోలుకున్నారని ఇప్పటి వరకు మొత్తం 3252 మంది డిశ్చార్జ్‌ అయ్యారని తెలిపారు
1,. దీంత దేశంలో కరోనా నుంచి కోలుకున్న వారి శాతం 17.48కు పెరిగిందన్నారు. 
0,ప‌్ర‌పంచ‌మంత‌టా క‌రోనా మ‌హ‌మ్మారి క‌రాళ నృత్యం చేస్తున్న‌ది. 
0, ప్ర‌తి ఒక్క‌రూ ఈ లాక్‌డౌన్ స‌మ‌యాన్ని భారంగా గ‌డుపుతున్నారు. అడుగు బ‌య‌ట పెట్ట‌కుండా ఇంకా ఎన్ని రోజులు ఉండాలంటూ బాధ‌ప‌డుతున్నారు. 
1,"కానీ, మ‌హారాష్ట్ర‌లోని కార్ఖేడ గ్రామానికి చెందిన గ‌జాన‌న్, ఆయ‌న భార్య మాత్రం మిగ‌తా అంద‌రిలా కాకుండా భిన్నంగా ఆలోచించారు. "
1,దీంతో చాలా దేశాల‌తోపాటే మ‌న దేశ‌మూ లాక్‌డౌన్‌లోకి వెళ్లిపోయింది.
0,కొంద‌రు బోర్ కొడుతుంది అంటుంటే.. కొంద‌రు పిచ్చెక్కిపోతుంది అంటున్నారు. మ‌రి కొంద‌రు మ‌ద్యం దొర‌క‌డం లేద‌ని వింత‌గా ప్ర‌వ‌ర్తిస్తున్నారు. 
1,"బోర్ కొడుతుందనో, పిచ్చెక్కుతుందనో ఖాళీగా కూర్చుని జుట్టు పీక్కోకుండా ప‌నికొచ్చే ఆలోచ‌న చేశారు."
1, లాక్‌డౌన్ వ‌ల్ల దొరికిన ఖాళీ స‌మ‌యాన్ని ఇంటి ఆవ‌ర‌ణ‌లో చేద‌బావి త‌వ్వ‌డానికి ఉప‌యోగించుకుని 
1,తాగునీటి క‌ష్టాలు తీర్చుకోవాల‌ని నిర్ణ‌యించుకున్నారు. అనుకున్న‌దే త‌డ‌వుగా భూమి పూజచేసి బావి త‌వ్వ‌డం మొద‌లుపెట్టారు. 
0,లాక్‌డౌన్‌ నిబంధనలను ఉల్లంఘించి రాజస్థాన్‌లోని కోటా నుంచి ఉత్తరప్రదేశ్‌ విద్యార్థులను స్వస్థలాలకు తీసుకురావటంపై రాజకీయం ముదురుతున్నది. 
0,ఏకంగా మూడు వందల బస్సులతో యూపీ విద్యార్థులను తీసుకురావటంపై ఇదివరకే ఎన్డీఏ భాగస్వామి బీహార్‌ ముఖ్యమంత్రి నితీష్‌ కుమార్‌ తీవ్ర అభ్యంతరం వ్యక్తం చేశారు.
1," తాజాగా జార్ఖండ్‌ సీఏం హేమంత్‌ సొరేన్‌ విమర్శలు గుప్పించారు. ప్రధానమంత్రి నరేంద్రమోదీని టార్గెట్‌ చేసిన సోరెన్‌, "
0,ఒకే దేశం రెండు విధాలైన రూల్స్‌ పెట్టారా అని నిలదీశారు. కొన్ని రాష్ట్రాల్లో లాక్‌డౌన్‌ కఠినంగా అమలుచేయాలని ఒత్తిడి తెస్తున్న 
0,కేంద్రం బీజేపీ అధికారంలో ఉన్న రాష్ట్రాల్లో మాత్రం సడలింపులు ఇస్తున్నదని విమర్శించారు
1,". యూపీ తమ విద్యార్థులను స్వస్థలాలకు తీసుకెళ్లటంతో మధ్యప్రదేశ్‌, బెంగాల్‌, గుజరాత్‌, చత్తీస్‌గఢ్‌, అసోం రాష్ట్రాలు "
1,కూడా తమ విద్యార్థులను తీసుకెళ్లేందుకు సిద్ధమవుతున్నాయని రాజస్థాన్‌ సీఎం అశోక్‌ గెహ్లాట్‌ తెలిపారు 
0,క‌రోనాతో యుద్ధం చేయ‌డానికి ప్ర‌తి ఒక్క‌రూ బాధ్య‌త‌తో ముందుకు వ‌స్తున్నారు. 
0,త‌మ వంతుగా చైత‌న్యం క‌ల్పిస్తున్నారు. ఈ నేప‌థ్యంలోనే వ‌రంగ‌ల్ జిల్లాకు చెందిన ప్ర‌భుత్వ ఉపాధ్యాయుడు ఓ పాట‌ను స్వ‌యంగా రాసి పాడాడు.
